LConn,LLen,LFrac,LAC,LSin,LBear,MHDn,NQPDHn,BtHn,TPBtHn,Lnkn,Lenn,AngDn,MGLHn,MCFn,MI,MWPR,MPMR,MNOR,MBCR,MNAR,MCAR,MFAR,HOLC Value
1,0.021252,0.782948,61.177982,1.004399,115.413872,41.328621,0.040508,0.374276,0.374276,3,0.027143,149.424408,0.008492,0.008374,24487.73097,0.019079,6,11,8,0.02096,0.086326,0.000067,3
2,0.032756,1,11.929702,1.001004,110.151878,81.726212,0.272638,2.333333,0.777778,4,0.067627,158.127686,0.02037,0.01351,33930.39211,0.027235,5,6,1,0.018433,0.027159,0.000196,3
2,0.032756,1,11.929702,1.001004,110.151878,81.726212,0.272638,2.333333,0.777778,4,0.067627,158.127686,0.02037,0.01351,33930.39211,0.027235,6,6,1,0.018433,0.027159,0.000196,3
2,0.053873,0.844865,94.124199,1.006568,112.000794,44.883335,0.028677,0.380214,0.380214,3,0.063766,276.03363,0.019761,0.019618,33930.39211,0.027235,5,6,1,0.018433,0.027159,0.000196,3
0,0.040352,1,387.764679,1.089565,356.108673,129.268326,0.007736,0.333333,0.333333,1,0.040352,387.764648,0.013451,0.012345,33930.39211,0.027235,5,6,1,0.018433,0.027159,0.000196,3
0,0.040352,1,387.764679,1.089565,356.108673,129.268326,0.007736,0.333333,0.333333,1,0.040352,387.764648,0.013451,0.012345,33930.39211,0.027235,6,6,1,0.018433,0.027159,0.000196,3
4,0.01632,0.28522,158.314514,1.01048,315.84137,304.788086,0.020615,5.375327,1.343832,13,0.073245,846.080444,0.016187,0.015113,21974.64682,0.013618,6,13,5,0.006059,0.206695,0.000094,3
1,0.022809,0.983087,36.034824,1.001504,21.011698,13.017873,0.082031,0.33878,0.33878,2,0.023201,36.034824,0.007671,0.007657,22610.27775,0.014227,6,9,5,0.001453,0.045533,0.000039,3
1,0.022809,0.983087,36.034824,1.001504,21.011698,13.017873,0.082031,0.33878,0.33878,2,0.023201,36.034824,0.007671,0.007657,22610.27775,0.014227,6,9,5,0.001453,0.045533,0.000039,3
1,0.116593,0.685193,528.429749,97.037399,253.626267,1215.568115,0.009862,5.168553,0.646069,17,0.502627,2449.680908,0.168448,0.05812,21974.64682,0.013618,6,13,5,0.006059,0.206695,0.000094,3
1,0.116593,0.685193,528.429749,97.037399,253.626267,1215.568115,0.009862,5.168553,0.646069,17,0.502627,2449.680908,0.168448,0.05812,24487.73097,0.019079,5,11,8,0.02096,0.086326,0.000067,3
1,0.116593,0.685193,528.429749,97.037399,253.626267,1215.568115,0.009862,5.168553,0.646069,17,0.502627,2449.680908,0.168448,0.05812,24487.73097,0.019079,6,11,8,0.02096,0.086326,0.000067,3
1,0.116593,0.685193,528.429749,97.037399,253.626267,1215.568115,0.009862,5.168553,0.646069,17,0.502627,2449.680908,0.168448,0.05812,21974.64682,0.013618,6,13,5,0.006059,0.206695,0.000094,3
3,0.01269,0.627429,89.318077,1.001438,36.530586,243.562286,0.060999,26.247271,3.280909,18,0.202064,735.928772,0.028842,0.024119,24487.73097,0.019079,5,11,8,0.02096,0.086326,0.000067,3
3,0.01269,0.627429,89.318077,1.001438,36.530586,243.562286,0.060999,26.247271,3.280909,18,0.202064,735.928772,0.028842,0.024119,24487.73097,0.019079,6,11,8,0.02096,0.086326,0.000067,3
2,0.013071,0.580017,64.048836,1.008192,32.368824,31.775494,0.036473,0.44334,0.44334,5,0.022535,91.795891,0.006272,0.006175,24487.73097,0.019079,5,11,8,0.02096,0.086326,0.000067,3
0,0.007769,1,5.235773,1.000235,298.895966,1.747847,0.572132,0.333333,0.333333,1,0.007769,5.235773,0.00259,0.002589,33011.00046,0.023181,5,10,6,0.004542,0.046979,0.00014,3
1,0.00625,0.173364,45.533554,1.049285,326.634552,361.110199,0.013496,0.153327,0.153327,4,0.036052,535.875977,0.015262,0.013377,22610.27775,0.014227,6,9,5,0.001453,0.045533,0.000039,3
1,0.00625,0.173364,45.533554,1.049285,326.634552,361.110199,0.013496,0.153327,0.153327,4,0.036052,535.875977,0.015262,0.013377,22610.27775,0.014227,6,9,5,0.001453,0.045533,0.000039,3
2,0.003719,0.103151,103.135819,1.013689,45.069584,168.198975,0.009223,0.493107,0.493107,4,0.036052,535.875977,0.009137,0.008067,23813.65097,0.028105,6,8,6,0.018644,0.100923,0.000055,3
1,0.006451,0.272531,4.797159,1.000241,107.391007,115.797379,0.175288,0.223016,0.223016,4,0.02367,87.920967,0.009196,0.008523,22610.27775,0.014227,6,9,5,0.001453,0.045533,0.000039,3
2,0.001532,0.064741,0,1,49.422237,88.687157,126.753395,0.423174,0.423174,4,0.02367,87.920967,0.006827,0.006312,22610.27775,0.014227,6,9,5,0.001453,0.045533,0.000039,3
2,0.010648,0.449862,76.522903,1.021623,115.966278,68.561661,0.025473,0.458533,0.458533,4,0.02367,87.920967,0.006408,0.006043,22610.27775,0.014227,6,9,5,0.001453,0.045533,0.000039,3
2,0.010648,0.449862,76.522903,1.021623,115.966278,68.561661,0.025473,0.458533,0.458533,4,0.02367,87.920967,0.006408,0.006043,22610.27775,0.014227,6,9,5,0.001453,0.045533,0.000039,3
2,0.011193,0.210049,47.05368,1.029329,105.53743,131.573181,0.018888,0.377839,0.377839,4,0.05329,410.425537,0.016577,0.011555,39968.54042,0.076612,6,15,7,0.002575,0.115633,0.000093,3
4,0.003513,1,21.012922,1.006964,78.101379,101.313469,0.19165,3.333333,0.833333,12,0.185603,409.894318,0.024371,0.022732,36966.77388,0.156293,7,8,8,0.050409,0.043743,0.00018,3
4,0.003502,1,14.209764,1.003823,78.101379,99.073952,0.264226,5.333334,1.333333,12,0.185603,409.894318,0.024368,0.022732,36966.77388,0.156293,7,8,8,0.050409,0.043743,0.00018,3
2,0.025452,1,38.830109,1.005759,76.865761,70.312019,0.155269,3.333333,0.833333,12,0.185603,409.894318,0.03256,0.031727,36966.77388,0.156293,7,8,8,0.050409,0.043743,0.00018,3
2,0.025452,1,38.830109,1.005759,76.865761,70.312019,0.155269,3.333333,0.833333,12,0.185603,409.894318,0.03256,0.031727,36966.77388,0.156293,6,8,8,0.050409,0.043743,0.00018,3
1,0.027575,0.661784,19.745749,1.003511,221.915176,15.777495,0.110426,0.369812,0.369812,2,0.041668,26.447205,0.013129,0.012925,47302.38483,0.144839,6,9,8,0.021035,0.108205,0.000149,3
1,0.027575,0.661784,19.745749,1.003511,221.915176,15.777495,0.110426,0.369812,0.369812,2,0.041668,26.447205,0.013129,0.012925,47302.38483,0.144839,6,9,8,0.021035,0.108205,0.000149,3
2,0.040259,1,274.012451,1.040205,146.44339,125.152641,0.02504,2.333333,0.777778,3,0.0424,335.282898,0.01825,0.017656,34794.7987,0.017454,6,7,5,0.055681,0.034902,0,3
2,0.040259,1,274.012451,1.040205,146.44339,125.152641,0.02504,2.333333,0.777778,3,0.0424,335.282898,0.01825,0.017656,34794.7987,0.017454,5,7,5,0.055681,0.034902,0,3
2,0.094463,0.877644,882.37085,1.13318,189.266968,314.843079,0.003249,0.368414,0.368414,4,0.107633,898.217102,0.03399,0.029655,40333.72857,0.060073,6,6,5,0.097594,0.025114,0.000098,3
2,0.094463,0.877644,882.37085,1.13318,189.266968,314.843079,0.003249,0.368414,0.368414,4,0.107633,898.217102,0.03399,0.029655,40333.72857,0.060073,5,6,5,0.097594,0.025114,0.000098,3
0,0.028409,1,14.873399,1.000319,114.669212,4.96727,0.201318,0.333333,0.333333,1,0.028409,14.873401,0.00947,0.009467,47302.38483,0.144839,6,9,8,0.021035,0.108205,0.000149,3
0,0.028409,1,14.873399,1.000319,114.669212,4.96727,0.201318,0.333333,0.333333,1,0.028409,14.873401,0.00947,0.009467,47302.38483,0.144839,6,9,8,0.021035,0.108205,0.000149,3
2,0.030448,0.571364,253.023926,1.048177,218.791031,136.272858,0.009025,0.399919,0.399919,4,0.05329,410.425537,0.015989,0.011859,47302.38483,0.144839,6,9,8,0.021035,0.108205,0.000149,3
2,0.030448,0.571364,253.023926,1.048177,218.791031,136.272858,0.009025,0.399919,0.399919,4,0.05329,410.425537,0.015989,0.011859,47302.38483,0.144839,6,9,8,0.021035,0.108205,0.000149,3
2,0.030448,0.571364,253.023926,1.048177,218.791031,136.272858,0.009025,0.399919,0.399919,4,0.05329,410.425537,0.015989,0.011859,47302.38483,0.144839,5,9,8,0.021035,0.108205,0.000149,3
0,0.033864,1,18.222801,1.004364,223.325592,6.085556,0.164324,0.333333,0.333333,1,0.033864,18.222803,0.011288,0.011239,47302.38483,0.144839,6,9,8,0.021035,0.108205,0.000149,3
1,0.018582,0.120665,62.222157,1.002902,66.384857,190.316284,0.009933,0.110958,0.110958,2,0.153996,505.332092,0.068454,0.066143,39968.54042,0.076612,6,15,7,0.002575,0.115633,0.000093,3
1,0.051485,0.59511,98.146324,1.015096,220.061295,69.435104,0.021593,0.359006,0.359006,4,0.086513,255.590088,0.027727,0.023779,39968.54042,0.076612,6,15,7,0.002575,0.115633,0.000093,3
1,0.003368,0.063203,90.409279,1.030235,82.768143,334.277252,0.004923,0.06054,0.06054,4,0.05329,410.425537,0.025032,0.019103,47302.38483,0.144839,6,9,8,0.021035,0.108205,0.000149,3
1,0.031245,0.704413,150.753571,1.012489,157.033569,59.852676,0.017589,0.373615,0.373615,2,0.044356,258.154663,0.013892,0.013722,25800.12421,0.040017,6,7,6,0.00238,0.045218,0.000007,3
1,0.031245,0.704413,150.753571,1.012489,157.033569,59.852676,0.017589,0.373615,0.373615,2,0.044356,258.154663,0.013892,0.013722,25800.12421,0.040017,5,7,6,0.00238,0.045218,0.000007,3
1,0.031245,0.704413,150.753571,1.012489,157.033569,59.852676,0.017589,0.373615,0.373615,2,0.044356,258.154663,0.013892,0.013722,30620.9854,0.064548,6,6,6,0.002096,0.02846,0.000074,3
1,0.031245,0.704413,150.753571,1.012489,157.033569,59.852676,0.017589,0.373615,0.373615,2,0.044356,258.154663,0.013892,0.013722,30620.9854,0.064548,5,6,6,0.002096,0.02846,0.000074,3
1,0.031245,0.704413,150.753571,1.012489,157.033569,59.852676,0.017589,0.373615,0.373615,2,0.044356,258.154663,0.013892,0.013722,30620.9854,0.064548,6,6,6,0.002096,0.02846,0.000074,3
1,0.031245,0.704413,150.753571,1.012489,157.033569,59.852676,0.017589,0.373615,0.373615,2,0.044356,258.154663,0.013892,0.013722,25800.12421,0.040017,6,7,6,0.00238,0.045218,0.000007,3
1,0.031245,0.704413,150.753571,1.012489,157.033569,59.852676,0.017589,0.373615,0.373615,2,0.044356,258.154663,0.013892,0.013722,30620.9854,0.064548,6,6,6,0.002096,0.02846,0.000074,3
1,0.000611,0.002809,0.263878,1.000003,353.960663,395.901642,0.03487,0.002803,0.002803,6,0.217579,526.00238,0.108485,0.093626,44086.40526,0.207632,5,4,3,0.016566,0.025696,0.000197,3
2,0.045356,0.696773,44.781155,1.011887,231.372101,19.675695,0.056854,0.414246,0.414246,3,0.065095,61.307655,0.019065,0.018864,27918.21772,0.277566,5,7,4,0.004341,0.01549,0,3
1,0.017931,0.2653,75.824143,1.038338,214.955841,208.7164,0.013199,0.218377,0.218377,4,0.067589,229.45816,0.026415,0.023067,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
5,0.039622,1,18.321053,1.000143,118.99363,195.772553,0.493371,25.33333,0.974359,68,0.812358,1963.953003,0.074692,0.059061,34162.78105,0.097467,6,9,3,0.003477,0.026581,0.000002,3
0,0.021449,1,106.771408,1.029229,176.340317,35.597622,0.028092,0.333333,0.333333,1,0.021449,106.771408,0.00715,0.006947,65201.01424,0.19515,6,12,8,0.011027,0.070654,0.000095,3
0,0.021449,1,106.771408,1.029229,176.340317,35.597622,0.028092,0.333333,0.333333,1,0.021449,106.771408,0.00715,0.006947,44244.40253,0.143676,6,8,4,0.014045,0.022924,0,3
0,0.021449,1,106.771408,1.029229,176.340317,35.597622,0.028092,0.333333,0.333333,1,0.021449,106.771408,0.00715,0.006947,65201.01424,0.19515,6,12,8,0.011027,0.070654,0.000095,3
1,0.008077,0.546361,7.925576,1.000089,126.176392,42.76355,0.211579,0.347354,0.347354,2,0.014784,79.348595,0.004824,0.004639,31620.38039,0.022078,6,9,6,0.019663,0.065867,0.000077,3
3,0.051081,1,65.134445,1.005762,239.907486,506.343628,0.090173,12.333333,0.948718,31,0.504242,1896.929321,0.136677,0.055804,27918.21772,0.277566,5,7,4,0.004341,0.01549,0,3
3,0.051081,1,65.134445,1.005762,239.907486,506.343628,0.090173,12.333333,0.948718,31,0.504242,1896.929321,0.136677,0.055804,47394.92067,0.161706,6,8,5,0.030483,0.021748,0.000114,3
3,0.051081,1,65.134445,1.005762,239.907486,506.343628,0.090173,12.333333,0.948718,31,0.504242,1896.929321,0.136677,0.055804,27918.21772,0.277566,5,7,4,0.004341,0.01549,0,3
3,0.051081,1,65.134445,1.005762,239.907486,506.343628,0.090173,12.333333,0.948718,31,0.504242,1896.929321,0.136677,0.055804,47394.92067,0.161706,5,8,5,0.030483,0.021748,0.000114,3
2,0.012505,0.344324,7.953167,1.000031,131.811707,581.887146,0.174882,9.081034,0.698541,31,0.504242,1896.929321,0.141744,0.050457,42392.1047,0.248913,5,3,5,0.012403,0.021998,0.000089,3
5,0.008928,1,0.595933,1.000004,84.598335,211.451111,5.411923,130.001144,5.000044,68,0.812358,1963.953003,0.048707,0.036338,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
1,0.040745,0.974865,123.760109,1.010813,189.909134,43.210838,0.023835,0.34129,0.34129,2,0.041795,125.89267,0.013765,0.013616,27918.21772,0.277566,5,7,4,0.004341,0.01549,0,3
1,0.040745,0.974865,123.760109,1.010813,189.909134,43.210838,0.023835,0.34129,0.34129,2,0.041795,125.89267,0.013765,0.013616,30769.16878,0.165794,5,4,5,0.020802,0.015683,0.000056,3
1,0.040745,0.974865,123.760109,1.010813,189.909134,43.210838,0.023835,0.34129,0.34129,2,0.041795,125.89267,0.013765,0.013616,27918.21772,0.277566,5,7,4,0.004341,0.01549,0,3
0,0.011718,1,17.780243,1.0013,56.50808,5.930654,0.168616,0.333333,0.333333,1,0.011718,17.780243,0.003906,0.003901,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
2,0.049263,0.547439,31.152292,1.00003,131.897217,364.499237,0.060167,1.776256,0.592085,9,0.345067,1054.706177,0.090863,0.062132,41992.69232,0.085585,6,4,2,0.002889,0.076353,0.000105,3
2,0.049263,0.547439,31.152292,1.00003,131.897217,364.499237,0.060167,1.776256,0.592085,9,0.345067,1054.706177,0.090863,0.062132,41992.69232,0.085585,5,4,2,0.002889,0.076353,0.000105,3
1,0.011842,0.317191,0.281413,1.000001,57.127911,499.992676,3.304839,8.179901,0.314612,68,0.812358,1963.953003,0.0965,0.034745,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
0,0.033151,1,47.274124,1.000204,169.259567,15.76909,0.063415,0.333333,0.333333,1,0.033151,47.27412,0.01105,0.011048,31959.15026,0.221825,5,6,5,0.03912,0.081491,0.000097,3
0,0.033151,1,47.274124,1.000204,169.259567,15.76909,0.063415,0.333333,0.333333,1,0.033151,47.27412,0.01105,0.011048,31959.15026,0.221825,5,6,5,0.03912,0.081491,0.000097,3
1,0.017713,0.878796,8.337621,1.000017,168.702545,238.679352,0.483429,22.333851,0.858994,68,0.812358,1963.953003,0.064225,0.047102,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
1,0.017713,0.878796,8.337621,1.000017,168.702545,238.679352,0.483429,22.333851,0.858994,68,0.812358,1963.953003,0.064225,0.047102,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
1,0.017713,0.878796,8.337621,1.000017,168.702545,238.679352,0.483429,22.333851,0.858994,68,0.812358,1963.953003,0.064225,0.047102,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
1,0.013932,0.090975,52.585999,1.000308,350.742767,555.353027,0.01262,0.358383,0.089596,12,0.185603,409.894318,0.132067,0.110403,50442.68769,0.224964,7,15,8,0.003597,0.059256,0.000139,3
1,0.013932,0.090975,52.585999,1.000308,350.742767,555.353027,0.01262,0.358383,0.089596,12,0.185603,409.894318,0.132067,0.110403,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,44244.40253,0.143676,6,8,4,0.014045,0.022924,0,3
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,44244.40253,0.143676,5,8,4,0.014045,0.022924,0,3
1,0.066972,0.782394,98.358002,1.011395,177.610092,376.818481,0.09672,19.934151,0.766698,68,0.812358,1963.953003,0.105389,0.077706,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
2,0.010863,0.233529,6.586987,1.000298,229.176834,924.809876,0.12503,36.992882,3.699288,23,0.725259,2987.470459,0.134133,0.065692,70933.8005,0.222105,6,11,8,0.008409,0.077067,0.000088,3
2,0.003623,0.022162,1.747895,1.000007,169.275864,418.960022,0.078291,84.430985,6.494691,31,0.504242,1896.929321,0.111046,0.069215,31959.15026,0.221825,5,6,5,0.03912,0.081491,0.000097,3
2,0.016242,0.43503,14.504588,1.00316,89.823029,375.903259,0.263925,29.361582,1.129292,68,0.812358,1963.953003,0.081292,0.036251,65201.01424,0.19515,6,12,8,0.011027,0.070654,0.000095,3
2,0.016038,0.187359,65.579681,1.017429,171.240234,229.637314,0.175793,44.014961,1.692883,68,0.812358,1963.953003,0.065749,0.049181,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
2,0.016038,0.187359,65.579681,1.017429,171.240234,229.637314,0.175793,44.014961,1.692883,68,0.812358,1963.953003,0.065749,0.049181,34162.78105,0.097467,6,9,3,0.003477,0.026581,0.000002,3
2,0.016038,0.187359,65.579681,1.017429,171.240234,229.637314,0.175793,44.014961,1.692883,68,0.812358,1963.953003,0.065749,0.049181,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
4,0.003005,0.073147,0.134027,1.000001,84.486221,217.883301,5.292472,48.24091,1.85542,68,0.812358,1963.953003,0.054855,0.038716,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
2,0.005694,0.037182,24.638731,1.015161,1.309053,334.084137,0.01729,1.288904,0.322226,12,0.185603,409.894318,0.114255,0.110861,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
1,0.042204,0.624419,120.678543,1.059899,175.818863,106.785255,0.018687,0.364486,0.364486,4,0.067589,229.45816,0.021477,0.019603,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
1,0.042204,0.624419,120.678543,1.059899,175.818863,106.785255,0.018687,0.364486,0.364486,4,0.067589,229.45816,0.021477,0.019603,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
1,0.042204,0.624419,120.678543,1.059899,175.818863,106.785255,0.018687,0.364486,0.364486,4,0.067589,229.45816,0.021477,0.019603,44244.40253,0.143676,6,8,4,0.014045,0.022924,0,3
1,0.042204,0.624419,120.678543,1.059899,175.818863,106.785255,0.018687,0.364486,0.364486,4,0.067589,229.45816,0.021477,0.019603,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
2,0.001104,0.016333,0,1,79.047684,132.859512,44.393124,0.397321,0.397321,4,0.067589,229.45816,0.020367,0.018992,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
3,0.069015,0.98507,119.98024,1.002213,118.176483,282.706513,0.030413,2.368022,0.789341,9,0.345067,1054.706177,0.076567,0.061442,29688.57023,0.023699,5,7,3,0.001344,0.025698,0,3
3,0.069015,0.98507,119.98024,1.002213,118.176483,282.706513,0.030413,2.368022,0.789341,9,0.345067,1054.706177,0.076567,0.061442,34162.78105,0.097467,6,9,3,0.003477,0.026581,0.000002,3
3,0.069015,0.98507,119.98024,1.002213,118.176483,282.706513,0.030413,2.368022,0.789341,9,0.345067,1054.706177,0.076567,0.061442,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
3,0.069015,0.98507,119.98024,1.002213,118.176483,282.706513,0.030413,2.368022,0.789341,9,0.345067,1054.706177,0.076567,0.061442,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
3,0.069015,0.98507,119.98024,1.002213,118.176483,282.706513,0.030413,2.368022,0.789341,9,0.345067,1054.706177,0.076567,0.061442,34162.78105,0.097467,6,9,3,0.003477,0.026581,0.000002,3
3,0.069015,0.98507,119.98024,1.002213,118.176483,282.706513,0.030413,2.368022,0.789341,9,0.345067,1054.706177,0.076567,0.061442,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
1,0.019955,0.173984,10.643346,1.002633,80.557716,133.816193,0.065602,0.153804,0.153804,4,0.114695,379.014069,0.048527,0.040508,50442.68769,0.224964,6,15,8,0.003597,0.059256,0.000139,3
0,0.049018,1,6.032627,1.000008,83.465324,2.027215,0.493288,0.333333,0.333333,1,0.049018,6.032627,0.016339,0.016339,65201.01424,0.19515,6,12,8,0.011027,0.070654,0.000095,3
0,0.049018,1,6.032627,1.000008,83.465324,2.027215,0.493288,0.333333,0.333333,1,0.049018,6.032627,0.016339,0.016339,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
0,0.049018,1,6.032627,1.000008,83.465324,2.027215,0.493288,0.333333,0.333333,1,0.049018,6.032627,0.016339,0.016339,39144.35919,0.141008,6,9,7,0.003065,0.028795,0.000008,3
0,0.049018,1,6.032627,1.000008,83.465324,2.027215,0.493288,0.333333,0.333333,1,0.049018,6.032627,0.016339,0.016339,39144.35919,0.141008,5,9,7,0.003065,0.028795,0.000008,3
3,0.007631,0.204379,7.600096,1.000107,92.335548,373.714325,0.35724,45.06707,1.733349,68,0.812358,1963.953003,0.070016,0.038336,65201.01424,0.19515,6,12,8,0.011027,0.070654,0.000095,3
2,0.017792,0.265473,4.166045,1.000006,226.133347,107.529053,0.196089,0.275205,0.275205,8,0.067019,44.801373,0.024288,0.020986,34104.52125,0.08854,7,12,8,0.014461,0.078417,0.000083,3
2,0.017792,0.265473,4.166045,1.000006,226.133347,107.529053,0.196089,0.275205,0.275205,8,0.067019,44.801373,0.024288,0.020986,34104.52125,0.08854,6,12,8,0.014461,0.078417,0.000083,3
3,0.019339,0.661994,124.962227,1.009391,211.212341,1245.074341,0.029077,12.411888,1.241189,23,0.725259,2987.470459,0.153908,0.058816,70933.8005,0.222105,6,11,8,0.008409,0.077067,0.000088,3
3,0.019339,0.661994,124.962227,1.009391,211.212341,1245.074341,0.029077,12.411888,1.241189,23,0.725259,2987.470459,0.153908,0.058816,65201.01424,0.19515,6,12,8,0.011027,0.070654,0.000095,3
3,0.019339,0.661994,124.962227,1.009391,211.212341,1245.074341,0.029077,12.411888,1.241189,23,0.725259,2987.470459,0.153908,0.058816,70933.8005,0.222105,6,11,8,0.008409,0.077067,0.000088,3
2,0.004646,0.099871,0.103429,1,304.227997,981.199524,2.791889,35.24485,3.524485,23,0.725259,2987.470459,0.138199,0.065612,70933.8005,0.222105,6,11,8,0.008409,0.077067,0.000088,3
2,0.010954,0.163446,1.331032,1.000002,121.077843,68.90934,0.957504,0.37466,0.37466,8,0.067019,44.801373,0.020955,0.018922,27918.21772,0.277566,5,7,4,0.004341,0.01549,0,3
